Series ID,Source URL
p495,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p495/data
p4c7,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4c7/data
p2mc,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2mc/data
p2db,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2db/data
p35z,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p35z/data
p4pc,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4pc/data
p348,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p348/data
p5ax,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5ax/data
p4wa,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4wa/data
p3ak,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ak/data
p2gn,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2gn/data
p34d,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p34d/data
p2xr,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2xr/data
p47s,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p47s/data
p2jc,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2jc/data
p2kz,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2kz/data
p3y2,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3y2/data
p3kf,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3kf/data
p2gu,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2gu/data
p3kr,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3kr/data
p45i,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p45i/data
p2nh,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2nh/data
p38h,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p38h/data
p3qx,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3qx/data
p27y,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p27y/data
p2lj,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2lj/data
p5kj,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5kj/data
p23i,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p23i/data
p3n2,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3n2/data
p3u3,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3u3/data
p4fx,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4fx/data
p5da,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5da/data
p556,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p556/data
p38m,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p38m/data
p327,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p327/data
p42u,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p42u/data
p4mk,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4mk/data
p22n,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p22n/data
p3jo,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3jo/data
p4sk,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4sk/data
p2z3,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2z3/data
p5hv,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5hv/data
p3tp,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3tp/data
p3ef,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ef/data
p4ps,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4ps/data
p3y9,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3y9/data
p2a6,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2a6/data
p5hr,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5hr/data
p3nl,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3nl/data
p2ny,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2ny/data
p34v,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p34v/data
p5dp,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5dp/data
p5cy,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5cy/data
p3pf,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3pf/data
p28q,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p28q/data
p4sn,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4sn/data
p4e2,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4e2/data
p2xs,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2xs/data
p2to,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2to/data
p3rl,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3rl/data
p5oj,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5oj/data
p4my,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4my/data
p34t,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p34t/data
p2kp,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2kp/data
p2q8,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2q8/data
p28u,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p28u/data
p2pj,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2pj/data
p38e,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p38e/data
p5at,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5at/data
p2gz,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2gz/data
p2sk,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2sk/data
p5ql,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5ql/data
p3ez,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ez/data
p4km,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4km/data
p299,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p299/data
p3q5,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3q5/data
p3h5,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3h5/data
p2t5,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2t5/data
p3io,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3io/data
p5jp,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5jp/data
p3ga,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ga/data
p59b,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p59b/data
p46t,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p46t/data
p5i8,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5i8/data
p4cn,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4cn/data
p3l6,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3l6/data
p4ip,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4ip/data
p2qi,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2qi/data
p3n4,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3n4/data
p4lw,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4lw/data
p2at,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2at/data
p2eo,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2eo/data
p5se,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5se/data
p4pq,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4pq/data
p2f2,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2f2/data
p4zz,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4zz/data
p39m,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p39m/data
p25w,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p25w/data
p3bv,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3bv/data
p532,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p532/data
p4jf,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4jf/data
p5f5,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5f5/data
p3zb,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3zb/data
p4rz,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4rz/data
p23b,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p23b/data
p2s3,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2s3/data
p3if,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3if/data
p5qz,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5qz/data
p4rl,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4rl/data
p2aa,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2aa/data
p55i,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p55i/data
p2fd,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2fd/data
p29b,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p29b/data
p499,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p499/data
p5or,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5or/data
p3z8,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3z8/data
p3co,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3co/data
p28z,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p28z/data
p3zv,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3zv/data
p5dg,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5dg/data
p59n,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p59n/data
p4kb,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4kb/data
p3ml,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ml/data
p4dr,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4dr/data
p5ly,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5ly/data
p5pa,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5pa/data
p2qy,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2qy/data
p2c3,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2c3/data
p5p7,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5p7/data
p3ej,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ej/data
p5jg,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5jg/data
p5gd,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5gd/data
p3e4,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3e4/data
p5dj,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5dj/data
p59x,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p59x/data
p55t,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p55t/data
p4b5,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4b5/data
p45k,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p45k/data
p2yy,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2yy/data
p46f,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p46f/data
p539,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p539/data
p3cs,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3cs/data
p4yc,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4yc/data
p4j2,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4j2/data
p3ap,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ap/data
p353,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p353/data
p2xc,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2xc/data
p5he,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5he/data
p5e2,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5e2/data
p2ej,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2ej/data
p3le,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3le/data
p2ye,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2ye/data
p32x,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p32x/data
p3hk,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3hk/data
p3nk,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3nk/data
p3uq,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3uq/data
p4p7,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4p7/data
p3ll,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ll/data
p4aw,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4aw/data
p24p,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p24p/data
p5i3,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5i3/data
p56q,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p56q/data
p2ca,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2ca/data
p2q2,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2q2/data
p4ee,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4ee/data
p5lr,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5lr/data
p2mk,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2mk/data
p466,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p466/data
p4or,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4or/data
p3z6,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3z6/data
p4lc,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4lc/data
p4dn,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4dn/data
p4cc,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4cc/data
p56h,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p56h/data
p5tc,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5tc/data
p5sy,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5sy/data
p5sd,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5sd/data
p48o,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p48o/data
p2ne,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2ne/data
p375,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p375/data
p4q7,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4q7/data
p2yg,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2yg/data
p33h,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p33h/data
p2ec,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2ec/data
p5kh,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5kh/data
p49h,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p49h/data
p34o,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p34o/data
p5c8,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5c8/data
p34a,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p34a/data
p4x7,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4x7/data
p3gj,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3gj/data
p5bq,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5bq/data
p3ye,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ye/data
p3ve,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ve/data
p37d,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p37d/data
p4s6,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4s6/data
p54z,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p54z/data
p4lm,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4lm/data
p3o4,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3o4/data
p2x2,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2x2/data
p25u,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p25u/data
p4kz,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4kz/data
p2k7,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2k7/data
p53d,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p53d/data
p359,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p359/data
p43k,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p43k/data
p2ux,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2ux/data
p2el,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2el/data
p27v,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p27v/data
p3mk,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3mk/data
p2c5,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2c5/data
p3ag,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ag/data
p2gj,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2gj/data
p5rr,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5rr/data
p373,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p373/data
p558,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p558/data
p55o,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p55o/data
p4t4,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4t4/data
p22x,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p22x/data
p5aa,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5aa/data
p4b6,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4b6/data
p2eg,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2eg/data
p2nz,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2nz/data
p4zk,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4zk/data
p497,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p497/data
p5k3,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5k3/data
p3g5,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3g5/data
p4cx,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4cx/data
p4dv,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4dv/data
p2aq,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2aq/data
p4z2,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4z2/data
p488,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p488/data
p3ox,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ox/data
p5ob,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5ob/data
p49j,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p49j/data
p4va,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4va/data
p3ke,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ke/data
p5bo,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5bo/data
p2vc,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2vc/data
p2pi,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2pi/data
p3n6,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3n6/data
p2ou,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2ou/data
p54f,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p54f/data
p2de,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2de/data
p2na,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2na/data
p225,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p225/data
p49v,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p49v/data
p3yp,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3yp/data
p3kp,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3kp/data
p3ay,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3ay/data
p5dz,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5dz/data
p3hh,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3hh/data
p5bj,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5bj/data
p2fw,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2fw/data
p3v6,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3v6/data
p29a,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p29a/data
p5mi,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5mi/data
p275,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p275/data
p2jw,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2jw/data
p3rr,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3rr/data
p59q,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p59q/data
p2gs,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2gs/data
p3iu,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3iu/data
p4e7,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4e7/data
p5gi,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5gi/data
p242,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p242/data
p3pj,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3pj/data
p34n,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p34n/data
p5to,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5to/data
p5gk,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5gk/data
p2oj,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2oj/data
p4kw,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4kw/data
p56a,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p56a/data
p35h,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p35h/data
p38n,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p38n/data
p4mx,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4mx/data
p3tg,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3tg/data
p2op,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2op/data
p2jg,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2jg/data
p4f8,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4f8/data
p4v5,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4v5/data
p39q,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p39q/data
p3vp,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3vp/data
p36o,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p36o/data
p452,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p452/data
p3xc,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3xc/data
p2ac,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2ac/data
p4az,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4az/data
p435,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p435/data
p58k,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p58k/data
p5fq,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5fq/data
p2jp,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2jp/data
p5j7,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p5j7/data
p3kz,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3kz/data
p2ve,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2ve/data
p55p,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p55p/data
p4bm,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p4bm/data
p33i,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p33i/data
p37b,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p37b/data
p3nh,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p3nh/data
p2e5,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2e5/data
p2qo,https://www.ons.gov.uk/businessindustryandtrade/internationaltrade/timeseries/p2qo/data
